order_id,order_item_id,product_id,item_created_at,item_status,sale_price,cost,category,department,brand,product_name,order_status,order_created_at,shipped_at,delivered_at,user_id,gender,country,state,city
34668,50528,6274,2023-06-21 17:52:21.000000 UTC,Shipped,42.0,21.0,Shorts,Women,Hurley,Hurley Juniors Lowrider 11 Inch Bermuda Short,Shipped,2023-06-21 20:34:47.000000 UTC,2023-06-22 00:08:47.000000 UTC,,27631,F,France,Provence-Alpes-Côte d'Azur,Nice
84075,122418,3213,2023-06-21 22:19:05.000000 UTC,Cancelled,79.989997863769531,34.635668941514496,Dresses,Women,Tiana B,Tiana B Women's Falling Feathers Dress,Cancelled,2023-06-21 00:06:01.000000 UTC,,,66895,F,France,Nouvelle-Aquitaine,Bordeaux
75603,110064,2230,2023-06-21 22:58:19.000000 UTC,Cancelled,76.959999084472656,33.86239970037937,Fashion Hoodies & Sweatshirts,Women,Lucky Brand,Lucky Brand Jeans Women's Rose Print Full Zip Up Hoodie Black 7WD7339-LBK,Cancelled,2023-06-22 00:46:33.000000 UTC,,,60155,F,France,Centre-Val de Loire,Villedômer
88973,129510,804,2023-06-22 02:57:30.000000 UTC,Shipped,89.0,36.756999891251326,Sweaters,Women,Vince Camuto,Vince Camuto Women's Long Sleeve Colorblock Sweater,Shipped,2023-06-22 06:22:05.000000 UTC,2023-06-23 18:28:05.000000 UTC,,70858,F,France,Île-de-France,Paris
69883,101794,8601,2023-06-22 23:46:26.000000 UTC,Shipped,99.989997863769517,42.095789109586775,Outerwear & Coats,Women,Necessary Evil,Necessary Evil Alcis Coat,Shipped,2023-06-23 02:56:38.000000 UTC,2023-06-24 14:36:38.000000 UTC,,55611,F,France,Grand Est,Nancy
121702,176963,15523,2023-06-24 00:32:41.000000 UTC,Shipped,44.9900016784668,20.515440776107312,Plus,Women,Thorlo,Thorlo Women's Lite Running Mini Ankle-Cut Sock,Shipped,2023-06-24 01:24:16.000000 UTC,2023-06-24 07:34:16.000000 UTC,,97213,F,France,Provence-Alpes-Côte d'Azur,Cagnes-sur-Mer
69883,101795,4987,2023-06-24 03:12:52.000000 UTC,Shipped,27.899999618530277,16.126199720475078,Jeans,Women,Lee,Lee Women's Plus-Size Classic Fit Holly Straight Leg Jean,Shipped,2023-06-23 02:56:38.000000 UTC,2023-06-24 14:36:38.000000 UTC,,55611,F,France,Grand Est,Nancy
55141,80258,1412,2023-06-24 19:08:19.000000 UTC,Shipped,30.209999084472656,12.657989609191418,Sweaters,Women,Allegra K,Allegra K Women Batwing Sleeve Loose Hooded Autumn Pullover Sweater Poncho Beige XS,Shipped,2023-06-24 19:17:37.000000 UTC,2023-06-26 14:55:37.000000 UTC,,43854,F,France,Occitanie,Nîmes
104751,152442,10013,2023-06-24 22:00:48.000000 UTC,Processing,41.950000762939446,26.512400608448687,Sleep & Lounge,Women,Soft Ones,Soft Ones Women's 11160 Robe,Processing,2023-06-22 23:16:54.000000 UTC,,,83598,F,France,Île-de-France,Évry-Courcouronnes
121702,176961,2614,2023-06-24 22:30:03.000000 UTC,Shipped,30.0,12.690000054426491,Active,Women,Duofold,Duofold Women's Mid Weight Crew Shirt,Shipped,2023-06-24 01:24:16.000000 UTC,2023-06-24 07:34:16.000000 UTC,,97213,F,France,Provence-Alpes-Côte d'Azur,Cagnes-sur-Mer
69883,101792,8620,2023-06-25 00:28:45.000000 UTC,Shipped,66.0,27.91799990460277,Outerwear & Coats,Women,Columbia,Columbia Women's Arch Cape II Jacket,Shipped,2023-06-23 02:56:38.000000 UTC,2023-06-24 14:36:38.000000 UTC,,55611,F,France,Grand Est,Nancy
104751,152443,9519,2023-06-25 21:30:34.000000 UTC,Processing,22.989999771118164,12.782439912480712,Sleep & Lounge,Women,Guide Gear,Women's Guide Gear Lounge Set,Processing,2023-06-22 23:16:54.000000 UTC,,,83598,F,France,Île-de-France,Évry-Courcouronnes
121702,176964,408,2023-06-25 23:35:18.000000 UTC,Shipped,27.989999771118164,16.206209812839479,Tops & Tees,Women,Harry Potter,Harry Potter Gryffindor Athletic Red Ladies Graphic Tee Shirt,Shipped,2023-06-24 01:24:16.000000 UTC,2023-06-24 07:34:16.000000 UTC,,97213,F,France,Provence-Alpes-Côte d'Azur,Cagnes-sur-Mer
69883,101793,5396,2023-06-25 23:54:53.000000 UTC,Shipped,59.0,30.14899999648333,Pants & Capris,Women,Seven7,Seven7 Women's Indigo Knit Pant Pant,Shipped,2023-06-23 02:56:38.000000 UTC,2023-06-24 14:36:38.000000 UTC,,55611,F,France,Grand Est,Nancy
104890,152646,15092,2023-06-26 02:28:39.000000 UTC,Shipped,215.0,104.06000023707747,Maternity,Women,AG Jeans,A Pea in the Pod Collection: AG Jeans Secret Fit Belly(r) 5 Pocket Maternity Jeans,Shipped,2023-06-26 02:37:29.000000 UTC,2023-06-27 14:59:29.000000 UTC,,83698,F,France,Pays de la Loire,Haute-Goulaine
112714,164034,5772,2023-06-26 04:54:23.000000 UTC,Returned,73.0,45.91700004786253,Leggings,Women,Miraclebody,Miraclebody Thelma Denim Leggings,Returned,2023-06-26 06:54:38.000000 UTC,2023-06-28 16:14:38.000000 UTC,2023-06-29 19:29:38.000000 UTC,90018,F,France,Hauts-de-France,Hem
51795,75422,9765,2023-06-26 11:33:16.000000 UTC,Returned,19.989999771118164,11.874059892789052,Sleep & Lounge,Women,Carol Wright Gifts,Brushed-Back Satin Pajamas - Misses Sizes,Returned,2023-06-22 14:54:29.000000 UTC,2023-06-24 17:51:29.000000 UTC,2023-06-29 09:22:29.000000 UTC,41136,F,France,Île-de-France,Meudon
51795,75423,9426,2023-06-26 12:15:10.000000 UTC,Returned,8.9899997711181641,3.1824599047759174,Socks & Hosiery,Women,Angelina,Angelina Floral Patterned Fishnet Thigh High with Lace Top Black #9010,Returned,2023-06-22 14:54:29.000000 UTC,2023-06-24 17:51:29.000000 UTC,2023-06-29 09:22:29.000000 UTC,41136,F,France,Île-de-France,Meudon
105586,153679,4952,2023-06-26 18:11:44.000000 UTC,Cancelled,34.9900016784668,19.629390900429929,Jeans,Women,Levi's,Levi's Juniors 535 Jegging,Cancelled,2023-06-26 19:07:23.000000 UTC,,,84257,F,France,Île-de-France,Montreuil
121702,176962,7592,2023-06-26 22:58:29.000000 UTC,Shipped,11.380000114440918,4.7340800604951374,Blazers & Jackets,Women,Allegra K,Allegra K Woman Short Sleeve Shoulder Pads Semi Sheer Blazer Coat Black XS,Shipped,2023-06-24 01:24:16.000000 UTC,2023-06-24 07:34:16.000000 UTC,,97213,F,France,Provence-Alpes-Côte d'Azur,Cagnes-sur-Mer
115030,167338,3499,2023-06-27 19:17:43.000000 UTC,Shipped,12.550000190734863,6.0742001061543824,Dresses,Women,Allegra K,Allegra K Women Pullover V Neck Sleeveless Dress Dark Blue M w Belt,Shipped,2023-06-27 22:07:24.000000 UTC,2023-06-29 22:07:24.000000 UTC,,91886,F,France,Auvergne-Rhône-Alpes,Chasselay
47923,69796,947,2023-06-28 07:43:42.000000 UTC,Processing,11.979999542236328,5.6186197690638906,Sweaters,Women,Allegra K,Allegra K Autumn Single Breasted Decor Seam Pocket Lady Sweater,Processing,2023-06-28 08:16:06.000000 UTC,,,38116,F,France,Provence-Alpes-Côte d'Azur,Bézaudun-les-Alpes
21982,32015,616,2023-06-29 09:34:53.000000 UTC,Processing,25.0,15.125000011175873,Tops & Tees,Women,Mod-O-Doc,Mod-O-Doc Women's Supreme Jersey Layering Tank Shirt,Processing,2023-06-29 10:29:11.000000 UTC,,,17478,F,France,Grand Est,Richwiller
58901,85740,13230,2023-07-02 06:34:20.000000 UTC,Returned,52.25,20.429750137031078,Swim,Women,Girls4Sport,Relaxed Boardshort Mid-Length,Returned,2023-07-02 08:36:46.000000 UTC,2023-07-04 04:38:46.000000 UTC,2023-07-05 12:16:46.000000 UTC,46829,F,France,Grand Est,Forbach
121733,177013,10021,2023-07-06 14:35:22.000000 UTC,Processing,69.0,41.124000089708723,Sleep & Lounge,Women,Carole Hochman,Carole Hochman Women's Roseberry Amaryllis Bed Jacket,Processing,2023-07-06 18:05:09.000000 UTC,,,97236,F,France,Bretagne,Nivillac
31307,45657,15102,2023-07-06 15:05:43.000000 UTC,Complete,13.520000457763672,5.5837601977193358,Maternity,Women,Allegra K,Allegra K Motherhood Lace Decor Stand Collar Long Sleeve Zip Breast Black Blouse M,Complete,2023-07-06 15:33:01.000000 UTC,2023-07-07 14:07:01.000000 UTC,2023-07-10 21:09:01.000000 UTC,24911,F,France,Auvergne-Rhône-Alpes,Bron
54556,79397,15946,2023-07-07 03:47:37.000000 UTC,Processing,35.0,18.969999980181456,Plus,Women,Playtex,Playtex Women's Secrets Super Soft Shaping Underwire,Processing,2023-07-07 05:38:02.000000 UTC,,,43376,F,France,Île-de-France,Vitry-sur-Seine
10542,15340,594,2023-07-07 04:41:17.000000 UTC,Cancelled,59.5,31.296999810263515,Tops & Tees,Women,Lucky Brand,Lucky Brand Women's Plus-Size Lexie Top,Cancelled,2023-07-07 06:27:27.000000 UTC,,,8379,F,France,Auvergne-Rhône-Alpes,Chambéry
757,1081,7809,2023-07-07 21:27:10.000000 UTC,Shipped,249.0,101.84100046008824,Blazers & Jackets,Women,What Goes Around Comes Around,WHAT GOES AROUND COMES AROUND Women's Bennet Jacket,Shipped,2023-07-07 21:22:18.000000 UTC,2023-07-10 06:34:18.000000 UTC,,620,F,France,Pays de la Loire,Château-Gontier-sur-Mayenne
104750,152441,8384,2023-07-08 11:47:41.000000 UTC,Shipped,61.450000762939446,27.468150293647678,Outerwear & Coats,Women,Fappac,Fappac Women's Cotton Hoodie Toggle Duffle with Pocket Jacket,Shipped,2023-07-08 12:26:14.000000 UTC,2023-07-09 20:18:14.000000 UTC,,83598,F,France,Île-de-France,Évry-Courcouronnes
125158,181977,10766,2023-07-08 17:01:26.000000 UTC,Complete,15.279999732971191,8.7554398590600488,Intimates,Women,Hanes,Hanes 6-Pack Cotton Hipsters PP41AS,Complete,2023-07-08 19:49:13.000000 UTC,2023-07-11 03:44:13.000000 UTC,2023-07-13 14:28:13.000000 UTC,99922,F,France,Île-de-France,Villetaneuse
1075,1533,14022,2023-07-09 12:40:10.000000 UTC,Cancelled,7.9899997711181632,3.4836398759192235,Accessories,Women,Scala,Scala Women's Stretch Chenille Glove,Cancelled,2023-07-09 15:28:06.000000 UTC,,,846,F,France,Provence-Alpes-Côte d'Azur,Nice
48669,70887,702,2023-07-09 21:31:24.000000 UTC,Shipped,46.220001220703125,25.282340593341587,Tops & Tees,Women,Calvin Klein Jeans,Calvin Klein Jeans Women's Flowy Georgette Pintuck Woven Top,Shipped,2023-07-09 22:36:22.000000 UTC,2023-07-12 20:13:22.000000 UTC,,38690,F,France,Île-de-France,Courbevoie
757,1080,9547,2023-07-10 19:39:56.000000 UTC,Shipped,13.119999885559082,7.7539199569988257,Sleep & Lounge,Women,Hanes,Hanes Women's Thermal Crew,Shipped,2023-07-07 21:22:18.000000 UTC,2023-07-10 06:34:18.000000 UTC,,620,F,France,Pays de la Loire,Château-Gontier-sur-Mayenne
48669,70886,590,2023-07-11 19:31:25.000000 UTC,Shipped,24.950000762939453,12.998950343954562,Tops & Tees,Women,AnimalShirtsUSA,AnimalShirtsUSA-Sunset Persian Cat Womens Top - C-Neck T-Shirt,Shipped,2023-07-09 22:36:22.000000 UTC,2023-07-12 20:13:22.000000 UTC,,38690,F,France,Île-de-France,Courbevoie
85751,124794,12158,2023-07-12 01:12:05.000000 UTC,Shipped,22.450000762939453,12.302600385641306,Intimates,Women,Laura,Laura High Quality Mandarin Flower Prints Chemise #SL501039 - Made in Colombia,Shipped,2023-07-12 02:23:10.000000 UTC,2023-07-14 13:42:10.000000 UTC,,68287,F,France,Bourgogne-Franche-Comté,Noroy-le-Bourg
22559,32828,13177,2023-07-12 01:25:46.000000 UTC,Shipped,165.53999328613281,65.719377623203087,Swim,Women,Melissa Odabash,Melissa Odabash Women's Paris Halter Neck Bikini Swimsuit,Shipped,2023-07-12 03:34:47.000000 UTC,2023-07-12 06:13:47.000000 UTC,,17960,F,France,Hauts-de-France,Tourcoing
45158,65763,15385,2023-07-14 22:23:05.000000 UTC,Shipped,75.7300033569336,37.410621654375568,Plus,Women,HOBO,Hobo Hobo Lauren SU-51010GLD Wallet,Shipped,2023-07-15 01:53:28.000000 UTC,2023-07-16 07:03:28.000000 UTC,,35920,F,France,Grand Est,Sedan
45158,65764,3132,2023-07-14 22:59:41.000000 UTC,Shipped,99.989997863769517,49.2950690183568,Dresses,Women,Jessica Howard,Jessica Howard Women's Tie Waist Crochet Blouson,Shipped,2023-07-15 01:53:28.000000 UTC,2023-07-16 07:03:28.000000 UTC,,35920,F,France,Grand Est,Sedan
77736,113188,12115,2023-07-16 04:49:13.000000 UTC,Complete,47.0,25.285999986343089,Intimates,Women,Cinema Etoile,Cinema Etoile Women's Soft Cup Babydoll with Boyshort,Complete,2023-07-16 05:57:37.000000 UTC,2023-07-18 03:38:37.000000 UTC,2023-07-21 23:30:37.000000 UTC,61875,F,France,Occitanie,Toulouse
46470,67653,6569,2023-07-16 09:30:02.000000 UTC,Complete,9.4399995803833,4.4273598079824446,Shorts,Women,Allegra K,Allegra K Women Crochet Decor Waist Slant Pockets Front Summer Skorts Black S,Complete,2023-07-16 11:14:33.000000 UTC,2023-07-19 03:03:33.000000 UTC,2023-07-21 14:04:33.000000 UTC,36949,F,France,Pays de la Loire,Angers
41513,60382,13324,2023-07-17 02:35:03.000000 UTC,Processing,65.0,26.130000166594986,Swim,Women,GUESS,GUESS Knotty 'N' Nice Tunic,Processing,2023-07-17 02:24:59.000000 UTC,,,33083,F,France,Occitanie,Nîmes
41513,60381,3118,2023-07-18 01:28:55.000000 UTC,Processing,98.0,41.35599984228611,Dresses,Women,BCBGeneration,BCBGeneration Women's Sleeveless Back Cutout Dress,Processing,2023-07-17 02:24:59.000000 UTC,,,33083,F,France,Occitanie,Nîmes
11727,17081,2240,2023-07-18 04:44:43.000000 UTC,Complete,36.9900016784668,16.534530773424805,Fashion Hoodies & Sweatshirts,Women,Activewear Apparel,I Heart Irish Dance Clover Hoodie,Complete,2023-07-16 06:25:53.000000 UTC,2023-07-18 01:32:53.000000 UTC,2023-07-22 09:36:53.000000 UTC,9352,F,France,Normandie,Dieppe
11727,17080,8970,2023-07-18 05:09:01.000000 UTC,Complete,72.0,31.391999781131744,Socks & Hosiery,Women,The Scarf Company,Pure Cashmere Cable Knit Socks for Women Made in Scotland,Complete,2023-07-16 06:25:53.000000 UTC,2023-07-18 01:32:53.000000 UTC,2023-07-22 09:36:53.000000 UTC,9352,F,France,Normandie,Dieppe
7477,10882,15000,2023-07-18 09:55:01.000000 UTC,Shipped,136.0,59.2960001565516,Maternity,Women,Maternal America,Maternal America : Braided Back Dress - Heather Brown,Shipped,2023-07-18 12:33:22.000000 UTC,2023-07-20 16:40:22.000000 UTC,,5968,F,France,Bretagne,Plougastel-Daoulas
45158,65762,459,2023-07-19 01:09:04.000000 UTC,Shipped,24.989999771118164,12.944819862075448,Tops & Tees,Women,Devon & Jones,Devon & Jones D150W Ladies Tanguis Cotton Pique Polo,Shipped,2023-07-15 01:53:28.000000 UTC,2023-07-16 07:03:28.000000 UTC,,35920,F,France,Grand Est,Sedan
41513,60383,4584,2023-07-19 02:21:27.000000 UTC,Processing,126.23000335693359,63.367461726562077,Jeans,Women,Joe's Jeans,Joe's Jeans Women's Blair Provocateur Jean,Processing,2023-07-17 02:24:59.000000 UTC,,,33083,F,France,Occitanie,Nîmes
13228,19276,14116,2023-07-20 01:50:57.000000 UTC,Complete,6.9899997711181641,2.6841598963813489,Accessories,Women,TrendsBlue,Premium Flower Print Scarf (2 Colors Available: Purple & Orange),Complete,2023-07-20 02:38:30.000000 UTC,2023-07-22 22:33:30.000000 UTC,2023-07-26 17:18:30.000000 UTC,10558,F,France,Île-de-France,Saint-Maur-des-Fossés
61830,89961,3506,2023-07-20 17:59:23.000000 UTC,Returned,140.0,62.859999889042228,Dresses,Women,Adrianna Papell,Adrianna Papell Women's Side Rouched Dress,Returned,2023-07-20 20:00:33.000000 UTC,2023-07-21 15:42:33.000000 UTC,2023-07-24 22:52:33.000000 UTC,49193,F,France,Provence-Alpes-Côte d'Azur,Toulon
54886,79896,8222,2023-07-22 13:22:22.000000 UTC,Cancelled,149.0,86.271000264212489,Suits,Women,Kasper,KASPER Bright Accents Textured Jacket/Skirt Suit,Cancelled,2023-07-22 17:10:45.000000 UTC,,,43642,F,France,Bretagne,Ploudiry
54886,79897,14571,2023-07-22 15:27:58.000000 UTC,Cancelled,24.979999542236328,11.8155398125118,Maternity,Women,Motherhood Maternity,Motherhood Maternity: Petite Fold Over Belly Jersey Knit Maternity Yoga Pants,Cancelled,2023-07-22 17:10:45.000000 UTC,,,43642,F,France,Bretagne,Ploudiry
87958,128030,181,2023-07-23 00:23:23.000000 UTC,Complete,29.989999771118164,17.034319841170984,Tops & Tees,Women,Devon & Jones,Devon & Jones Blue Ladies' 100% Cotton Savile Patterned Dress Shirt. D600W,Complete,2023-07-23 01:06:19.000000 UTC,2023-07-25 22:13:19.000000 UTC,2023-07-30 11:54:19.000000 UTC,70036,F,France,Île-de-France,Bagnolet
105435,153459,9191,2023-07-23 06:09:12.000000 UTC,Complete,15.0,5.8049999736249447,Socks & Hosiery,Women,HUE,HUE Women's Mesh Top 1/2 Cushion 6 PP No Show,Complete,2023-07-23 09:41:55.000000 UTC,2023-07-23 21:34:55.000000 UTC,2023-07-27 07:12:55.000000 UTC,84130,F,France,Nouvelle-Aquitaine,Saint-Jean-de-Luz
82311,119844,6195,2023-07-23 10:53:38.000000 UTC,Shipped,12.949999809265137,8.2102999222993844,Leggings,Women,SK Hat shop,Ladies Rose Floral Print Fake Jean Full Leggings Stretchy Footless Brown Small,Shipped,2023-07-23 11:12:49.000000 UTC,2023-07-25 05:41:49.000000 UTC,,65439,F,France,Île-de-France,Chelles
65961,95987,15407,2023-07-23 14:19:37.000000 UTC,Processing,7.9899997711181632,3.835199893708527,Plus,Women,boxed-gifts,Stars & Plaid 100% Viscose Fringed Scarf,Processing,2023-07-23 14:42:57.000000 UTC,,,52482,F,France,Île-de-France,Vitry-sur-Seine
87958,128029,9042,2023-07-23 21:39:12.000000 UTC,Complete,17.989999771118164,8.041529841930867,Socks & Hosiery,Women,Trasparenze,Trasparenze Sabina 40 - 40 Denier Semi Opaque low rise pantyhose/tights with thong back. Made in Italy,Complete,2023-07-23 01:06:19.000000 UTC,2023-07-25 22:13:19.000000 UTC,2023-07-30 11:54:19.000000 UTC,70036,F,France,Île-de-France,Bagnolet
105435,153460,14228,2023-07-24 09:36:40.000000 UTC,Complete,9.8999996185302717,4.4351998184800152,Accessories,Women,ALL BLACK,All Black Square Geometric Wayfarer Clear Lens Eye Glasses,Complete,2023-07-23 09:41:55.000000 UTC,2023-07-23 21:34:55.000000 UTC,2023-07-27 07:12:55.000000 UTC,84130,F,France,Nouvelle-Aquitaine,Saint-Jean-de-Luz
49436,71991,4799,2023-07-26 06:55:12.000000 UTC,Shipped,124.98999786376952,66.74465874098442,Jeans,Women,PAIGE,PAIGE Women's Verdugo Ultra Skinny Cardinal Jean,Shipped,2023-07-26 08:20:36.000000 UTC,2023-07-26 17:24:36.000000 UTC,,39284,F,France,Normandie,Rouen
49436,71992,15096,2023-07-27 06:44:49.000000 UTC,Shipped,48.75,21.157500062836331,Maternity,Women,NOM,NOM Women's Maternity Jennifer Capri Pant,Shipped,2023-07-26 08:20:36.000000 UTC,2023-07-26 17:24:36.000000 UTC,,39284,F,France,Normandie,Rouen
105435,153458,11227,2023-07-27 07:20:52.000000 UTC,Complete,24.5,12.176499987952411,Intimates,Women,Slim Me,Slim Me By Me Moi Full Control Slip,Complete,2023-07-23 09:41:55.000000 UTC,2023-07-23 21:34:55.000000 UTC,2023-07-27 07:12:55.000000 UTC,84130,F,France,Nouvelle-Aquitaine,Saint-Jean-de-Luz
13387,19499,11814,2023-07-27 21:38:56.000000 UTC,Processing,10.5,5.3024999890476474,Intimates,Women,Bella,Bella Ladies Cotton/Spandex Spaghetti Strap Camisole Top Tee T-Shirt - Red,Processing,2023-07-27 22:21:49.000000 UTC,,,10685,F,France,Île-de-France,Le Chesnay-Rocquencourt
32204,46998,1198,2023-07-28 09:48:12.000000 UTC,Shipped,16.989999771118164,7.0508498898237946,Sweaters,Women,Curve Appeal,Curve Appeal Dolman Cap Sleeve Lurex Knit Sweater,Shipped,2023-07-25 12:24:46.000000 UTC,2023-07-25 16:09:46.000000 UTC,,25613,F,France,Occitanie,Castanet-Tolosan
32204,46997,13162,2023-07-28 10:16:38.000000 UTC,Shipped,52.25,20.273000014014546,Swim,Women,Girls4Sport,Snag Free Boardshort Medium,Shipped,2023-07-25 12:24:46.000000 UTC,2023-07-25 16:09:46.000000 UTC,,25613,F,France,Occitanie,Castanet-Tolosan
32204,46996,13467,2023-07-29 09:16:05.000000 UTC,Shipped,68.0,25.840000182390213,Swim,Women,Tommy Bahama,Tommy Bahama Pearl Solids Side Tie Skirted Hipster Bottom,Shipped,2023-07-25 12:24:46.000000 UTC,2023-07-25 16:09:46.000000 UTC,,25613,F,France,Occitanie,Castanet-Tolosan
52324,76161,5925,2023-07-29 23:17:44.000000 UTC,Returned,10.529999732971191,6.0652798596856,Leggings,Women,Allegra K,Allegra K Ladies Elastic Waist Cartoon Cats Pattern Casual Leggings Army Blue XS,Returned,2023-07-30 02:38:38.000000 UTC,2023-08-01 07:02:38.000000 UTC,2023-08-02 02:32:38.000000 UTC,41558,F,France,Bourgogne-Franche-Comté,Hauteroche
47200,68741,4489,2023-07-30 00:41:42.000000 UTC,Processing,30.309999465942383,16.155229681699055,Jeans,Women,Silver Jeans,Silver Jeans Juniors Aiko Kick Flare Denim Capri,Processing,2023-07-30 01:52:27.000000 UTC,,,37523,F,France,Provence-Alpes-Côte d'Azur,Pernes-les-Fontaines
52324,76160,10521,2023-07-31 02:32:40.000000 UTC,Returned,57.400001525878906,31.684800796952839,Intimates,Women,Betsey Johnson,Betsey Johnson Women's Zipper Stripe Demi Bra,Returned,2023-07-30 02:38:38.000000 UTC,2023-08-01 07:02:38.000000 UTC,2023-08-02 02:32:38.000000 UTC,41558,F,France,Bourgogne-Franche-Comté,Hauteroche
52324,76162,14903,2023-08-01 02:29:22.000000 UTC,Returned,24.979999542236328,10.541559859680532,Maternity,Women,Motherhood Maternity,Motherhood Maternity: Under Belly Jersey Knit Colorblock Maternity Yoga Pants,Returned,2023-07-30 02:38:38.000000 UTC,2023-08-01 07:02:38.000000 UTC,2023-08-02 02:32:38.000000 UTC,41558,F,France,Bourgogne-Franche-Comté,Hauteroche
52324,76159,15132,2023-08-03 01:13:15.000000 UTC,Returned,44.0,21.42799998819828,Maternity,Women,Three Seasons Maternity,Three Seasons Maternity Women's Solid V-Neck Side Rouche Dress,Returned,2023-07-30 02:38:38.000000 UTC,2023-08-01 07:02:38.000000 UTC,2023-08-02 02:32:38.000000 UTC,41558,F,France,Bourgogne-Franche-Comté,Hauteroche
22409,32608,7290,2023-08-03 21:42:41.000000 UTC,Complete,25.0,8.8250000029802322,Skirts,Women,Carve Designs,Carve Designs Women's Lanikai Skirt,Complete,2023-07-31 01:17:04.000000 UTC,2023-08-02 05:01:04.000000 UTC,2023-08-02 23:14:04.000000 UTC,17831,F,France,Grand Est,Vandœuvre-lès-Nancy
22409,32607,10937,2023-08-04 00:18:12.000000 UTC,Complete,10.0,5.0,Intimates,Women,b.tempt'd by Wacoal,b.tempt'd by Wacoal Women's Sweet Seduction Bikini,Complete,2023-07-31 01:17:04.000000 UTC,2023-08-02 05:01:04.000000 UTC,2023-08-02 23:14:04.000000 UTC,17831,F,France,Grand Est,Vandœuvre-lès-Nancy
60032,87355,13396,2023-08-04 11:15:56.000000 UTC,Shipped,39.9900016784668,18.475380824315248,Swim,Women,Kenneth Cole REACTION,KENNETH COLE REACTION Ruffle Bandeau Halter & Scoop Bottom Bikini Set [RS1PN84/RS1PN93] STB,Shipped,2023-08-04 11:09:52.000000 UTC,2023-08-05 09:35:52.000000 UTC,,47711,F,France,Auvergne-Rhône-Alpes,Orliénas
12549,18288,102,2023-08-04 16:53:04.000000 UTC,Cancelled,25.0,13.124999962747095,Tops & Tees,Women,U.S. Polo Assn.,US Polo Assn. Juniors Solid Polo With Small Pony,Cancelled,2023-08-03 20:23:50.000000 UTC,,,9991,F,France,Centre-Val de Loire,Azé
102220,148836,2246,2023-08-04 17:18:24.000000 UTC,Shipped,34.9900016784668,15.500570742518008,Fashion Hoodies & Sweatshirts,Women,Activewear Apparel,Bump Set Spike Hoodie,Shipped,2023-08-04 18:03:00.000000 UTC,2023-08-06 02:54:00.000000 UTC,,81620,F,France,Occitanie,Perpignan
12549,18290,10559,2023-08-04 20:08:58.000000 UTC,Cancelled,34.0,16.422000031918287,Intimates,Women,Vanity Fair,Vanity Fair Women's Full Figure Back Smoother Bra,Cancelled,2023-08-03 20:23:50.000000 UTC,,,9991,F,France,Centre-Val de Loire,Azé
12549,18289,7432,2023-08-06 16:44:10.000000 UTC,Cancelled,27.899999618530277,11.243699805421008,Skirts,Women,Anna-Kaci,Anna-Kaci S/M Fit Black White Confetti Polka Dot Pleated Party Knee-Length Skirt,Cancelled,2023-08-03 20:23:50.000000 UTC,,,9991,F,France,Centre-Val de Loire,Azé
34783,50688,792,2023-08-09 07:00:59.000000 UTC,Cancelled,168.0,72.57600000500679,Sweaters,Women,Splendid,Splendid Women's Seaside Stripe Sweater,Cancelled,2023-08-09 09:13:12.000000 UTC,,,27714,F,France,Centre-Val de Loire,Luynes
62556,91010,6667,2023-08-10 02:26:26.000000 UTC,Complete,9.6700000762939435,4.8543400392181617,Shorts,Women,Allegra K,Allegra K Woman Ruffled Two Pockets Front Zip Up Mini Shorts Black M,Complete,2023-08-10 04:33:16.000000 UTC,2023-08-11 05:31:16.000000 UTC,2023-08-11 23:35:16.000000 UTC,49789,F,France,Île-de-France,Paris
42108,61252,2596,2023-08-10 19:48:48.000000 UTC,Processing,77.0,33.572000196203589,Active,Women,Beyond Yoga,Beyond Yoga Women's Long Leggings,Processing,2023-08-10 21:04:27.000000 UTC,,,33541,F,France,Île-de-France,Paris
93753,136521,5164,2023-08-10 21:06:04.000000 UTC,Processing,31.0,17.35999995842576,Pants & Capris,Women,Dickies Girl,Dickies Girl Juniors' Original Low Rider Work Pant- School Uniform,Processing,2023-08-09 23:10:22.000000 UTC,,,74733,F,France,Île-de-France,Verrières-le-Buisson
42108,61250,2317,2023-08-11 19:28:12.000000 UTC,Processing,19.079999923706051,9.0820799774733185,Fashion Hoodies & Sweatshirts,Women,Allegra K,Allegra K Ladies Long Sleeve Zip Closure Front Ribbed Hem Plush Tunic Coat Beige XS,Processing,2023-08-10 21:04:27.000000 UTC,,,33541,F,France,Île-de-France,Paris
42108,61251,6438,2023-08-11 19:58:55.000000 UTC,Processing,19.989999771118164,9.03547988820493,Shorts,Women,MANGO,Mango Women's Cotton-Twill Chino Shorts - Chino7,Processing,2023-08-10 21:04:27.000000 UTC,,,33541,F,France,Île-de-France,Paris
24304,35366,10112,2023-08-12 22:42:22.000000 UTC,Shipped,40.0,25.160000026226044,Sleep & Lounge,Women,HUE,Hue Sleepwear Women's Plus-Size Long Sleeve V-Neck Sleep Tee,Shipped,2023-08-09 01:55:19.000000 UTC,2023-08-10 09:04:19.000000 UTC,,19331,F,France,Grand Est,Maizières-lès-Metz
24304,35365,9824,2023-08-12 23:17:26.000000 UTC,Shipped,54.9900016784668,35.413561149763467,Sleep & Lounge,Women,Casual Moments,Casual Moments Women's 50 Set-In Belt Wrap Pink Small,Shipped,2023-08-09 01:55:19.000000 UTC,2023-08-10 09:04:19.000000 UTC,,19331,F,France,Grand Est,Maizières-lès-Metz
